datetime,leg_point,lat,lon,hs_m,tp_s,wave_dir_deg,u10_ms,v10_ms
2025-01-04 20:00:00,0,51.95000000000001,4.05,0.7872901,12.402199,310.60608,-2.0814056,4.9767456
2025-01-04 21:00:00,0,51.95000000000001,4.05,0.7709316,12.338234,311.82047,-2.9014893,4.4983673
2025-01-04 22:00:00,0,51.95000000000001,4.05,0.759573,12.283058,314.41415,-4.221405,4.0082397
2025-01-04 23:00:00,0,51.95000000000001,4.05,0.7566668,12.232765,318.64545,-5.014221,4.0278625
2025-01-05 00:00:00,0,51.95000000000001,4.05,0.76037204,12.18589,328.2541,-5.44046,3.8406982
2025-01-05 01:00:00,0,51.95000000000001,4.05,0.75726587,12.14341,339.31284,-4.7877045,4.3207855
2025-01-05 02:00:00,0,51.95000000000001,4.05,0.7643741,12.103371,8.10432,-5.7786865,3.9676208
2025-01-05 03:00:00,0,51.95000000000001,4.05,0.7961117,12.064796,55.539898,-6.500992,3.5189362
2025-01-05 04:00:00,0,51.95000000000001,4.05,0.8051559,12.027687,76.12701,-7.15213,3.1180725
2025-01-05 05:00:00,0,51.95000000000001,4.05,0.84886104,11.991066,89.13305,-8.167664,3.5308533
2025-01-05 06:00:00,0,51.95000000000001,4.05,0.9289404,2.9485855,97.17556,-8.266632,4.283905
2025-01-05 07:00:00,0,51.95000000000001,4.05,1.0099956,3.0457535,102.53237,-8.080063,4.873001
2025-01-05 08:00:00,0,51.95000000000001,4.05,1.0373421,3.2244644,106.32873,-7.514908,5.3384094
2025-01-05 09:00:00,0,51.95000000000001,4.05,0.9985227,3.2542496,109.275955,-6.3476715,5.8803406
2025-01-05 10:00:00,0,51.95000000000001,4.05,0.9071499,3.2762222,109.50536,-4.7750854,5.5313416
2025-01-05 11:00:00,0,51.95000000000001,4.05,0.8149214,3.2771988,117.21961,-0.7490082,6.909363
2025-01-05 12:00:00,0,51.95000000000001,4.05,0.83841455,3.2234879,179.83725,5.893326,8.530106
2025-01-05 13:00:00,0,51.95000000000001,4.05,1.1079977,4.5999527,219.00813,9.139572,9.080338
